user_id,feature,timestamp,session_duration,actions,date
900,share,2025-04-17 11:00:00,0.38,5,2025-04-17
390,purchase,2025-04-17 12:00:00,8.61,7,2025-04-17
314,click,2025-04-17 13:00:00,3.4,9,2025-04-17
22,search,2025-04-17 14:00:00,9.38,1,2025-04-17
410,click,2025-04-17 15:00:00,4.59,3,2025-04-17
895,scroll,2025-04-17 16:00:00,5.73,8,2025-04-17
515,click,2025-04-17 17:00:00,25.18,6,2025-04-17
127,click,2025-04-17 18:00:00,1.32,5,2025-04-17
809,search,2025-04-17 19:00:00,4.89,2,2025-04-17
700,search,2025-04-17 20:00:00,3.08,3,2025-04-17
874,share,2025-04-17 21:00:00,0.2,2,2025-04-17
14,click,2025-04-17 22:00:00,0.07,1,2025-04-17
971,purchase,2025-04-17 23:00:00,0.63,7,2025-04-17
978,search,2025-04-18 00:00:00,5.24,3,2025-04-18
12,purchase,2025-04-18 01:00:00,4.19,7,2025-04-18
87,share,2025-04-18 02:00:00,4.03,7,2025-04-18
524,click,2025-04-18 03:00:00,0.16,8,2025-04-18
909,search,2025-04-18 04:00:00,3.17,1,2025-04-18
537,click,2025-04-18 05:00:00,12.93,5,2025-04-18
301,scroll,2025-04-18 06:00:00,2.53,9,2025-04-18
243,click,2025-04-18 07:00:00,4.9,7,2025-04-18
122,scroll,2025-04-18 08:00:00,7.57,1,2025-04-18
147,purchase,2025-04-18 09:00:00,7.66,8,2025-04-18
567,scroll,2025-04-18 10:00:00,3.66,3,2025-04-18
750,purchase,2025-04-18 11:00:00,9.76,4,2025-04-18
356,search,2025-04-18 12:00:00,2.48,4,2025-04-18
685,click,2025-04-18 13:00:00,10.98,8,2025-04-18
904,search,2025-04-18 14:00:00,1.37,1,2025-04-18
733,share,2025-04-18 15:00:00,1.64,8,2025-04-18
631,scroll,2025-04-18 16:00:00,0.27,9,2025-04-18
309,purchase,2025-04-18 17:00:00,7.94,9,2025-04-18
695,click,2025-04-18 18:00:00,2.7,5,2025-04-18
288,search,2025-04-18 19:00:00,1.3,4,2025-04-18
307,scroll,2025-04-18 20:00:00,1.32,4,2025-04-18
812,click,2025-04-18 21:00:00,11.58,9,2025-04-18
594,search,2025-04-18 22:00:00,8.98,8,2025-04-18
966,purchase,2025-04-18 23:00:00,4.03,7,2025-04-18
914,search,2025-04-19 00:00:00,4.79,3,2025-04-19
723,click,2025-04-19 01:00:00,3.22,4,2025-04-19
662,click,2025-04-19 02:00:00,2.49,9,2025-04-19
549,search,2025-04-19 03:00:00,12.35,8,2025-04-19
352,share,2025-04-19 04:00:00,0.67,1,2025-04-19
312,search,2025-04-19 05:00:00,2.71,3,2025-04-19
873,search,2025-04-19 06:00:00,2.11,2,2025-04-19
59,search,2025-04-19 07:00:00,3.45,2,2025-04-19
643,scroll,2025-04-19 08:00:00,3.06,8,2025-04-19
924,click,2025-04-19 09:00:00,3.66,6,2025-04-19
714,click,2025-04-19 10:00:00,0.75,6,2025-04-19
755,search,2025-04-19 11:00:00,3.6,4,2025-04-19
35,search,2025-04-19 12:00:00,1.39,1,2025-04-19
445,click,2025-04-19 13:00:00,1.02,7,2025-04-19
93,scroll,2025-04-19 14:00:00,0.34,8,2025-04-19
950,scroll,2025-04-19 15:00:00,7.19,2,2025-04-19
959,search,2025-04-19 16:00:00,2.79,2,2025-04-19
207,click,2025-04-19 17:00:00,4.93,1,2025-04-19
353,share,2025-04-19 18:00:00,6.5,4,2025-04-19
903,click,2025-04-19 19:00:00,5.69,6,2025-04-19
332,scroll,2025-04-19 20:00:00,3.18,5,2025-04-19
817,search,2025-04-19 21:00:00,2.45,4,2025-04-19
862,share,2025-04-19 22:00:00,2.36,4,2025-04-19
725,scroll,2025-04-19 23:00:00,5.11,7,2025-04-19
159,share,2025-04-20 00:00:00,3.41,7,2025-04-20
954,purchase,2025-04-20 01:00:00,9.46,2,2025-04-20
957,click,2025-04-20 02:00:00,10.39,7,2025-04-20
24,share,2025-04-20 03:00:00,0.94,2,2025-04-20
404,search,2025-04-20 04:00:00,0.73,4,2025-04-20
805,click,2025-04-20 05:00:00,4.98,1,2025-04-20
516,scroll,2025-04-20 06:00:00,1.79,5,2025-04-20
732,scroll,2025-04-20 07:00:00,0.09,1,2025-04-20
364,share,2025-04-20 08:00:00,10.98,4,2025-04-20
382,search,2025-04-20 09:00:00,1.29,9,2025-04-20
532,scroll,2025-04-20 10:00:00,13.25,8,2025-04-20
956,scroll,2025-04-20 11:00:00,6.32,6,2025-04-20
152,search,2025-04-20 12:00:00,7.19,8,2025-04-20
562,click,2025-04-20 13:00:00,1.12,5,2025-04-20
689,search,2025-04-20 14:00:00,1.33,7,2025-04-20
947,click,2025-04-20 15:00:00,3.68,8,2025-04-20
608,share,2025-04-20 16:00:00,0.94,7,2025-04-20
617,purchase,2025-04-20 17:00:00,1.82,4,2025-04-20
420,scroll,2025-04-20 18:00:00,1.94,5,2025-04-20
250,share,2025-04-20 19:00:00,0.87,6,2025-04-20
117,click,2025-04-20 20:00:00,1.15,6,2025-04-20
866,scroll,2025-04-20 21:00:00,7.77,9,2025-04-20
512,click,2025-04-20 22:00:00,0.91,2,2025-04-20
740,scroll,2025-04-20 23:00:00,0.14,6,2025-04-20
578,search,2025-04-21 00:00:00,4.96,3,2025-04-21
335,share,2025-04-21 01:00:00,18.64,2,2025-04-21
418,search,2025-04-21 02:00:00,2.01,6,2025-04-21
932,click,2025-04-21 03:00:00,0.63,4,2025-04-21
774,scroll,2025-04-21 04:00:00,4.22,5,2025-04-21
295,click,2025-04-21 05:00:00,11.84,5,2025-04-21
938,purchase,2025-04-21 06:00:00,7.66,3,2025-04-21
755,click,2025-04-21 07:00:00,4.87,4,2025-04-21
371,scroll,2025-04-21 08:00:00,1.89,3,2025-04-21
186,search,2025-04-21 09:00:00,3.9,7,2025-04-21
246,search,2025-04-21 10:00:00,0.48,1,2025-04-21
637,search,2025-04-21 11:00:00,5.68,6,2025-04-21
268,click,2025-04-21 12:00:00,6.46,4,2025-04-21
643,search,2025-04-21 13:00:00,16.77,1,2025-04-21
237,click,2025-04-21 14:00:00,1.51,1,2025-04-21
530,click,2025-04-21 15:00:00,0.09,5,2025-04-21
552,search,2025-04-21 16:00:00,3.94,5,2025-04-21
21,click,2025-04-21 17:00:00,6.13,7,2025-04-21
911,scroll,2025-04-21 18:00:00,7.81,4,2025-04-21
737,search,2025-04-21 19:00:00,1.08,9,2025-04-21
867,click,2025-04-21 20:00:00,1.52,4,2025-04-21
794,purchase,2025-04-21 21:00:00,3.59,7,2025-04-21
520,click,2025-04-21 22:00:00,2.01,5,2025-04-21
100,scroll,2025-04-21 23:00:00,9.85,5,2025-04-21
752,click,2025-04-22 00:00:00,3.21,6,2025-04-22
478,click,2025-04-22 01:00:00,8.04,8,2025-04-22
599,search,2025-04-22 02:00:00,4.34,5,2025-04-22
298,purchase,2025-04-22 03:00:00,7.42,3,2025-04-22
940,purchase,2025-04-22 04:00:00,2.02,6,2025-04-22
526,search,2025-04-22 05:00:00,8.9,2,2025-04-22
334,click,2025-04-22 06:00:00,1.6,8,2025-04-22
2,share,2025-04-22 07:00:00,3.95,8,2025-04-22
375,click,2025-04-22 08:00:00,1.2,3,2025-04-22
293,click,2025-04-22 09:00:00,3.23,8,2025-04-22
837,share,2025-04-22 10:00:00,1.91,9,2025-04-22
934,scroll,2025-04-22 11:00:00,1.55,5,2025-04-22
553,click,2025-04-22 12:00:00,17.05,5,2025-04-22
318,scroll,2025-04-22 13:00:00,0.87,6,2025-04-22
502,scroll,2025-04-22 14:00:00,7.74,7,2025-04-22
828,click,2025-04-22 15:00:00,20.73,3,2025-04-22
381,click,2025-04-22 16:00:00,0.1,5,2025-04-22
623,click,2025-04-22 17:00:00,6.0,1,2025-04-22
14,share,2025-04-22 18:00:00,1.46,5,2025-04-22
504,purchase,2025-04-22 19:00:00,0.21,4,2025-04-22
231,search,2025-04-22 20:00:00,2.58,1,2025-04-22
985,scroll,2025-04-22 21:00:00,13.68,7,2025-04-22
84,click,2025-04-22 22:00:00,0.06,1,2025-04-22
130,search,2025-04-22 23:00:00,4.43,8,2025-04-22
743,click,2025-04-23 00:00:00,3.48,2,2025-04-23
838,click,2025-04-23 01:00:00,10.33,5,2025-04-23
145,scroll,2025-04-23 02:00:00,0.44,6,2025-04-23
891,search,2025-04-23 03:00:00,5.72,9,2025-04-23
857,scroll,2025-04-23 04:00:00,5.7,7,2025-04-23
28,click,2025-04-23 05:00:00,5.53,6,2025-04-23
66,search,2025-04-23 06:00:00,14.27,5,2025-04-23
163,share,2025-04-23 07:00:00,8.66,6,2025-04-23
229,click,2025-04-23 08:00:00,0.21,4,2025-04-23
261,search,2025-04-23 09:00:00,3.18,1,2025-04-23
449,click,2025-04-23 10:00:00,2.54,9,2025-04-23
424,scroll,2025-04-23 11:00:00,1.86,5,2025-04-23
460,click,2025-04-23 12:00:00,3.0,8,2025-04-23
952,search,2025-04-23 13:00:00,2.42,7,2025-04-23
676,search,2025-04-23 14:00:00,2.83,8,2025-04-23
301,search,2025-04-23 15:00:00,19.38,1,2025-04-23
919,scroll,2025-04-23 16:00:00,0.46,9,2025-04-23
303,click,2025-04-23 17:00:00,12.77,1,2025-04-23
287,search,2025-04-23 18:00:00,3.27,3,2025-04-23
395,search,2025-04-23 19:00:00,4.89,8,2025-04-23
10,click,2025-04-23 20:00:00,8.87,1,2025-04-23
707,share,2025-04-23 21:00:00,2.24,1,2025-04-23
630,click,2025-04-23 22:00:00,2.81,6,2025-04-23
270,share,2025-04-23 23:00:00,2.63,5,2025-04-23
592,click,2025-04-24 00:00:00,2.35,6,2025-04-24
970,search,2025-04-24 01:00:00,12.99,3,2025-04-24
605,scroll,2025-04-24 02:00:00,8.83,6,2025-04-24
778,click,2025-04-24 03:00:00,0.58,2,2025-04-24
844,scroll,2025-04-24 04:00:00,0.57,8,2025-04-24
862,share,2025-04-24 05:00:00,2.79,6,2025-04-24
361,search,2025-04-24 06:00:00,0.52,4,2025-04-24
257,search,2025-04-24 07:00:00,4.83,4,2025-04-24
133,scroll,2025-04-24 08:00:00,0.78,7,2025-04-24
276,search,2025-04-24 09:00:00,3.69,3,2025-04-24
776,search,2025-04-24 10:00:00,0.04,3,2025-04-24
683,search,2025-04-24 11:00:00,1.9,6,2025-04-24
972,search,2025-04-24 12:00:00,5.65,9,2025-04-24
513,scroll,2025-04-24 13:00:00,3.31,1,2025-04-24
313,search,2025-04-24 14:00:00,19.15,5,2025-04-24
576,click,2025-04-24 15:00:00,10.36,1,2025-04-24
886,purchase,2025-04-24 16:00:00,2.22,1,2025-04-24
980,click,2025-04-24 17:00:00,0.23,3,2025-04-24
284,search,2025-04-24 18:00:00,9.34,3,2025-04-24
121,scroll,2025-04-24 19:00:00,12.11,4,2025-04-24
107,search,2025-04-24 20:00:00,8.59,3,2025-04-24
933,scroll,2025-04-24 21:00:00,0.68,6,2025-04-24
687,scroll,2025-04-24 22:00:00,30.87,4,2025-04-24
997,click,2025-04-24 23:00:00,1.5,8,2025-04-24
204,click,2025-04-25 00:00:00,6.44,1,2025-04-25
165,click,2025-04-25 01:00:00,11.93,8,2025-04-25
305,click,2025-04-25 02:00:00,1.34,1,2025-04-25
497,scroll,2025-04-25 03:00:00,11.94,1,2025-04-25
632,scroll,2025-04-25 04:00:00,1.85,7,2025-04-25
556,click,2025-04-25 05:00:00,18.74,1,2025-04-25
824,purchase,2025-04-25 06:00:00,1.65,9,2025-04-25
156,share,2025-04-25 07:00:00,15.33,8,2025-04-25
367,share,2025-04-25 08:00:00,0.28,1,2025-04-25
719,click,2025-04-25 09:00:00,6.18,2,2025-04-25
902,click,2025-04-25 10:00:00,3.8,2,2025-04-25
620,search,2025-04-25 11:00:00,3.25,2,2025-04-25
251,share,2025-04-25 12:00:00,1.26,6,2025-04-25
957,search,2025-04-25 13:00:00,6.11,4,2025-04-25
916,click,2025-04-25 14:00:00,1.06,8,2025-04-25
882,search,2025-04-25 15:00:00,4.02,1,2025-04-25
334,search,2025-04-25 16:00:00,1.46,4,2025-04-25
642,click,2025-04-25 17:00:00,15.57,5,2025-04-25
969,share,2025-04-25 18:00:00,0.15,9,2025-04-25
511,search,2025-04-25 19:00:00,1.11,5,2025-04-25
293,click,2025-04-25 20:00:00,1.39,3,2025-04-25
20,search,2025-04-25 21:00:00,2.67,4,2025-04-25
282,search,2025-04-25 22:00:00,1.32,7,2025-04-25
797,click,2025-04-25 23:00:00,3.38,1,2025-04-25
1,click,2025-04-26 00:00:00,10.3,6,2025-04-26
119,search,2025-04-26 01:00:00,6.23,8,2025-04-26
35,click,2025-04-26 02:00:00,4.34,1,2025-04-26
198,search,2025-04-26 03:00:00,0.47,8,2025-04-26
485,click,2025-04-26 04:00:00,5.92,7,2025-04-26
757,share,2025-04-26 05:00:00,0.91,1,2025-04-26
59,share,2025-04-26 06:00:00,7.72,9,2025-04-26
837,click,2025-04-26 07:00:00,1.44,3,2025-04-26
161,click,2025-04-26 08:00:00,2.7,2,2025-04-26
691,share,2025-04-26 09:00:00,2.16,7,2025-04-26
206,search,2025-04-26 10:00:00,9.79,3,2025-04-26
12,scroll,2025-04-26 11:00:00,0.68,1,2025-04-26
490,share,2025-04-26 12:00:00,4.17,3,2025-04-26
276,search,2025-04-26 13:00:00,0.77,6,2025-04-26
693,search,2025-04-26 14:00:00,6.1,3,2025-04-26
242,share,2025-04-26 15:00:00,11.77,5,2025-04-26
216,click,2025-04-26 16:00:00,2.85,9,2025-04-26
251,search,2025-04-26 17:00:00,3.35,7,2025-04-26
811,search,2025-04-26 18:00:00,13.12,2,2025-04-26
126,click,2025-04-26 19:00:00,3.68,1,2025-04-26
994,purchase,2025-04-26 20:00:00,3.34,7,2025-04-26
217,scroll,2025-04-26 21:00:00,4.32,4,2025-04-26
306,share,2025-04-26 22:00:00,5.84,7,2025-04-26
797,search,2025-04-26 23:00:00,0.57,6,2025-04-26
185,click,2025-04-27 00:00:00,8.6,7,2025-04-27
39,click,2025-04-27 01:00:00,2.86,4,2025-04-27
223,click,2025-04-27 02:00:00,0.38,3,2025-04-27
184,search,2025-04-27 03:00:00,7.71,5,2025-04-27
495,share,2025-04-27 04:00:00,2.37,3,2025-04-27
427,scroll,2025-04-27 05:00:00,0.53,3,2025-04-27
178,click,2025-04-27 06:00:00,5.02,4,2025-04-27
919,purchase,2025-04-27 07:00:00,10.61,8,2025-04-27
428,search,2025-04-27 08:00:00,10.94,2,2025-04-27
294,click,2025-04-27 09:00:00,15.81,4,2025-04-27
852,purchase,2025-04-27 10:00:00,10.11,3,2025-04-27
151,click,2025-04-27 11:00:00,0.01,7,2025-04-27
384,share,2025-04-27 12:00:00,2.39,2,2025-04-27
638,purchase,2025-04-27 13:00:00,8.53,1,2025-04-27
813,click,2025-04-27 14:00:00,2.28,1,2025-04-27
308,scroll,2025-04-27 15:00:00,4.6,6,2025-04-27
336,search,2025-04-27 16:00:00,4.66,3,2025-04-27
946,click,2025-04-27 17:00:00,2.27,7,2025-04-27
746,click,2025-04-27 18:00:00,11.74,8,2025-04-27
892,click,2025-04-27 19:00:00,3.5,5,2025-04-27
375,scroll,2025-04-27 20:00:00,3.13,5,2025-04-27
8,click,2025-04-27 21:00:00,29.98,2,2025-04-27
341,scroll,2025-04-27 22:00:00,3.4,8,2025-04-27
129,click,2025-04-27 23:00:00,0.98,1,2025-04-27
776,click,2025-04-28 00:00:00,3.6,9,2025-04-28
669,scroll,2025-04-28 01:00:00,8.41,1,2025-04-28
352,search,2025-04-28 02:00:00,7.5,1,2025-04-28
358,search,2025-04-28 03:00:00,7.77,1,2025-04-28
517,click,2025-04-28 04:00:00,6.16,7,2025-04-28
495,search,2025-04-28 05:00:00,1.47,4,2025-04-28
86,search,2025-04-28 06:00:00,9.91,7,2025-04-28
175,purchase,2025-04-28 07:00:00,11.2,5,2025-04-28
802,click,2025-04-28 08:00:00,1.08,7,2025-04-28
193,click,2025-04-28 09:00:00,0.7,7,2025-04-28
311,share,2025-04-28 10:00:00,18.57,4,2025-04-28
119,click,2025-04-28 11:00:00,10.14,2,2025-04-28
218,scroll,2025-04-28 12:00:00,11.19,8,2025-04-28
427,search,2025-04-28 13:00:00,10.87,2,2025-04-28
970,click,2025-04-28 14:00:00,3.9,9,2025-04-28
414,scroll,2025-04-28 15:00:00,5.2,5,2025-04-28
114,click,2025-04-28 16:00:00,3.94,9,2025-04-28
978,scroll,2025-04-28 17:00:00,0.26,9,2025-04-28
145,click,2025-04-28 18:00:00,6.84,8,2025-04-28
538,search,2025-04-28 19:00:00,3.52,8,2025-04-28
648,click,2025-04-28 20:00:00,5.22,4,2025-04-28
303,click,2025-04-28 21:00:00,3.49,4,2025-04-28
744,scroll,2025-04-28 22:00:00,3.38,2,2025-04-28
881,search,2025-04-28 23:00:00,0.94,4,2025-04-28
588,share,2025-04-29 00:00:00,1.63,4,2025-04-29
987,share,2025-04-29 01:00:00,0.86,6,2025-04-29
840,search,2025-04-29 02:00:00,1.09,3,2025-04-29
345,click,2025-04-29 03:00:00,18.06,2,2025-04-29
814,scroll,2025-04-29 04:00:00,0.83,8,2025-04-29
964,share,2025-04-29 05:00:00,1.57,2,2025-04-29
801,click,2025-04-29 06:00:00,4.47,8,2025-04-29
1,click,2025-04-29 07:00:00,4.71,7,2025-04-29
147,click,2025-04-29 08:00:00,0.84,3,2025-04-29
287,purchase,2025-04-29 09:00:00,7.89,6,2025-04-29
976,search,2025-04-29 10:00:00,7.69,6,2025-04-29
654,scroll,2025-04-29 11:00:00,1.35,5,2025-04-29
53,search,2025-04-29 12:00:00,1.7,8,2025-04-29
304,search,2025-04-29 13:00:00,13.9,5,2025-04-29
69,click,2025-04-29 14:00:00,8.73,7,2025-04-29
361,click,2025-04-29 15:00:00,5.98,6,2025-04-29
602,click,2025-04-29 16:00:00,0.43,7,2025-04-29
958,click,2025-04-29 17:00:00,2.71,9,2025-04-29
220,click,2025-04-29 18:00:00,4.1,3,2025-04-29
962,search,2025-04-29 19:00:00,1.04,7,2025-04-29
704,click,2025-04-29 20:00:00,2.97,3,2025-04-29
966,share,2025-04-29 21:00:00,4.59,2,2025-04-29
575,click,2025-04-29 22:00:00,1.98,7,2025-04-29
585,click,2025-04-29 23:00:00,7.59,4,2025-04-29
161,click,2025-04-30 00:00:00,9.18,1,2025-04-30
681,share,2025-04-30 01:00:00,1.95,6,2025-04-30
89,search,2025-04-30 02:00:00,9.12,6,2025-04-30
688,purchase,2025-04-30 03:00:00,0.55,6,2025-04-30
781,scroll,2025-04-30 04:00:00,9.09,2,2025-04-30
585,purchase,2025-04-30 05:00:00,0.83,1,2025-04-30
757,search,2025-04-30 06:00:00,0.43,3,2025-04-30
589,purchase,2025-04-30 07:00:00,5.13,2,2025-04-30
159,search,2025-04-30 08:00:00,3.19,6,2025-04-30
489,click,2025-04-30 09:00:00,11.92,6,2025-04-30
971,scroll,2025-04-30 10:00:00,2.26,5,2025-04-30
324,search,2025-04-30 11:00:00,1.69,5,2025-04-30
610,scroll,2025-04-30 12:00:00,3.47,9,2025-04-30
381,search,2025-04-30 13:00:00,3.04,5,2025-04-30
102,scroll,2025-04-30 14:00:00,2.11,6,2025-04-30
494,click,2025-04-30 15:00:00,5.92,4,2025-04-30
644,search,2025-04-30 16:00:00,7.13,1,2025-04-30
614,search,2025-04-30 17:00:00,9.59,4,2025-04-30
19,share,2025-04-30 18:00:00,18.03,2,2025-04-30
454,search,2025-04-30 19:00:00,1.55,3,2025-04-30
482,search,2025-04-30 20:00:00,6.3,7,2025-04-30
594,click,2025-04-30 21:00:00,2.51,7,2025-04-30
397,purchase,2025-04-30 22:00:00,5.65,1,2025-04-30
279,click,2025-04-30 23:00:00,3.23,8,2025-04-30
851,search,2025-05-01 00:00:00,25.39,7,2025-05-01
365,search,2025-05-01 01:00:00,6.53,1,2025-05-01
331,search,2025-05-01 02:00:00,15.23,8,2025-05-01
641,search,2025-05-01 03:00:00,9.01,2,2025-05-01
344,click,2025-05-01 04:00:00,11.66,8,2025-05-01
822,scroll,2025-05-01 05:00:00,8.42,3,2025-05-01
455,search,2025-05-01 06:00:00,3.07,7,2025-05-01
601,click,2025-05-01 07:00:00,1.45,6,2025-05-01
725,click,2025-05-01 08:00:00,2.31,5,2025-05-01
655,share,2025-05-01 09:00:00,0.1,2,2025-05-01
65,share,2025-05-01 10:00:00,3.71,2,2025-05-01
76,scroll,2025-05-01 11:00:00,3.52,1,2025-05-01
711,search,2025-05-01 12:00:00,3.72,9,2025-05-01
143,search,2025-05-01 13:00:00,18.25,8,2025-05-01
917,click,2025-05-01 14:00:00,12.12,8,2025-05-01
915,search,2025-05-01 15:00:00,0.88,1,2025-05-01
828,click,2025-05-01 16:00:00,2.3,5,2025-05-01
605,scroll,2025-05-01 17:00:00,2.76,6,2025-05-01
473,scroll,2025-05-01 18:00:00,2.24,2,2025-05-01
417,scroll,2025-05-01 19:00:00,8.01,5,2025-05-01
305,click,2025-05-01 20:00:00,3.71,6,2025-05-01
736,purchase,2025-05-01 21:00:00,4.24,9,2025-05-01
497,click,2025-05-01 22:00:00,9.59,1,2025-05-01
291,search,2025-05-01 23:00:00,8.2,3,2025-05-01
940,scroll,2025-05-02 00:00:00,0.71,9,2025-05-02
102,search,2025-05-02 01:00:00,6.26,1,2025-05-02
986,click,2025-05-02 02:00:00,2.86,1,2025-05-02
267,click,2025-05-02 03:00:00,1.75,1,2025-05-02
867,purchase,2025-05-02 04:00:00,0.26,7,2025-05-02
968,scroll,2025-05-02 05:00:00,3.34,5,2025-05-02
622,click,2025-05-02 06:00:00,2.2,6,2025-05-02
974,scroll,2025-05-02 07:00:00,1.45,8,2025-05-02
842,search,2025-05-02 08:00:00,5.93,2,2025-05-02
962,click,2025-05-02 09:00:00,7.34,2,2025-05-02
942,scroll,2025-05-02 10:00:00,1.4,3,2025-05-02
777,purchase,2025-05-02 11:00:00,0.25,3,2025-05-02
3,share,2025-05-02 12:00:00,9.44,3,2025-05-02
85,search,2025-05-02 13:00:00,0.05,4,2025-05-02
794,purchase,2025-05-02 14:00:00,13.83,3,2025-05-02
328,purchase,2025-05-02 15:00:00,4.94,2,2025-05-02
816,share,2025-05-02 16:00:00,1.94,9,2025-05-02
450,search,2025-05-02 17:00:00,1.41,6,2025-05-02
454,scroll,2025-05-02 18:00:00,0.05,3,2025-05-02
924,click,2025-05-02 19:00:00,1.34,9,2025-05-02
629,search,2025-05-02 20:00:00,0.74,4,2025-05-02
221,click,2025-05-02 21:00:00,4.74,4,2025-05-02
154,click,2025-05-02 22:00:00,0.91,8,2025-05-02
665,click,2025-05-02 23:00:00,3.76,7,2025-05-02
12,scroll,2025-05-03 00:00:00,4.46,7,2025-05-03
133,click,2025-05-03 01:00:00,1.77,7,2025-05-03
994,purchase,2025-05-03 02:00:00,0.18,5,2025-05-03
304,click,2025-05-03 03:00:00,0.19,7,2025-05-03
293,search,2025-05-03 04:00:00,0.13,4,2025-05-03
975,search,2025-05-03 05:00:00,6.72,8,2025-05-03
300,click,2025-05-03 06:00:00,1.91,9,2025-05-03
740,click,2025-05-03 07:00:00,7.96,3,2025-05-03
783,search,2025-05-03 08:00:00,2.83,7,2025-05-03
43,click,2025-05-03 09:00:00,3.02,9,2025-05-03
944,click,2025-05-03 10:00:00,3.6,1,2025-05-03
343,search,2025-05-03 11:00:00,6.24,2,2025-05-03
326,click,2025-05-03 12:00:00,1.6,7,2025-05-03
814,search,2025-05-03 13:00:00,0.65,2,2025-05-03
498,share,2025-05-03 14:00:00,4.06,7,2025-05-03
364,scroll,2025-05-03 15:00:00,1.98,1,2025-05-03
891,scroll,2025-05-03 16:00:00,2.92,3,2025-05-03
427,search,2025-05-03 17:00:00,5.21,5,2025-05-03
21,scroll,2025-05-03 18:00:00,3.41,6,2025-05-03
407,scroll,2025-05-03 19:00:00,4.84,9,2025-05-03
619,scroll,2025-05-03 20:00:00,3.93,9,2025-05-03
336,search,2025-05-03 21:00:00,6.73,3,2025-05-03
815,purchase,2025-05-03 22:00:00,6.12,8,2025-05-03
117,scroll,2025-05-03 23:00:00,3.82,4,2025-05-03
124,click,2025-05-04 00:00:00,5.68,7,2025-05-04
399,purchase,2025-05-04 01:00:00,10.34,6,2025-05-04
793,click,2025-05-04 02:00:00,2.83,8,2025-05-04
804,click,2025-05-04 03:00:00,2.66,6,2025-05-04
715,search,2025-05-04 04:00:00,7.22,4,2025-05-04
51,purchase,2025-05-04 05:00:00,4.37,2,2025-05-04
783,search,2025-05-04 06:00:00,0.37,7,2025-05-04
324,click,2025-05-04 07:00:00,11.13,4,2025-05-04
789,search,2025-05-04 08:00:00,0.16,9,2025-05-04
141,click,2025-05-04 09:00:00,6.9,9,2025-05-04
470,search,2025-05-04 10:00:00,7.11,7,2025-05-04
787,purchase,2025-05-04 11:00:00,15.3,5,2025-05-04
802,scroll,2025-05-04 12:00:00,0.28,3,2025-05-04
334,search,2025-05-04 13:00:00,4.54,3,2025-05-04
893,search,2025-05-04 14:00:00,2.79,9,2025-05-04
964,search,2025-05-04 15:00:00,2.01,9,2025-05-04
373,scroll,2025-05-04 16:00:00,0.47,4,2025-05-04
564,click,2025-05-04 17:00:00,4.14,1,2025-05-04
494,click,2025-05-04 18:00:00,3.26,5,2025-05-04
539,search,2025-05-04 19:00:00,0.55,8,2025-05-04
669,purchase,2025-05-04 20:00:00,4.74,4,2025-05-04
751,scroll,2025-05-04 21:00:00,6.7,4,2025-05-04
156,scroll,2025-05-04 22:00:00,7.29,9,2025-05-04
291,purchase,2025-05-04 23:00:00,11.79,9,2025-05-04
648,search,2025-05-05 00:00:00,2.63,7,2025-05-05
144,search,2025-05-05 01:00:00,15.3,8,2025-05-05
106,search,2025-05-05 02:00:00,10.03,4,2025-05-05
420,search,2025-05-05 03:00:00,1.76,8,2025-05-05
670,search,2025-05-05 04:00:00,0.87,6,2025-05-05
658,search,2025-05-05 05:00:00,2.86,3,2025-05-05
2,click,2025-05-05 06:00:00,2.57,7,2025-05-05
945,share,2025-05-05 07:00:00,4.29,3,2025-05-05
589,purchase,2025-05-05 08:00:00,4.38,7,2025-05-05
644,scroll,2025-05-05 09:00:00,6.93,5,2025-05-05
90,scroll,2025-05-05 10:00:00,3.57,4,2025-05-05
345,search,2025-05-05 11:00:00,0.55,3,2025-05-05
350,scroll,2025-05-05 12:00:00,9.77,8,2025-05-05
459,search,2025-05-05 13:00:00,1.85,4,2025-05-05
263,purchase,2025-05-05 14:00:00,17.75,8,2025-05-05
351,click,2025-05-05 15:00:00,0.63,3,2025-05-05
108,share,2025-05-05 16:00:00,15.88,9,2025-05-05
586,search,2025-05-05 17:00:00,0.48,6,2025-05-05
39,search,2025-05-05 18:00:00,1.31,5,2025-05-05
909,share,2025-05-05 19:00:00,0.24,5,2025-05-05
159,search,2025-05-05 20:00:00,6.11,3,2025-05-05
583,purchase,2025-05-05 21:00:00,9.5,2,2025-05-05
959,scroll,2025-05-05 22:00:00,2.85,6,2025-05-05
312,scroll,2025-05-05 23:00:00,13.19,1,2025-05-05
241,share,2025-05-06 00:00:00,4.46,7,2025-05-06
938,share,2025-05-06 01:00:00,4.97,5,2025-05-06
445,search,2025-05-06 02:00:00,9.34,4,2025-05-06
298,scroll,2025-05-06 03:00:00,1.76,9,2025-05-06
952,purchase,2025-05-06 04:00:00,2.19,1,2025-05-06
36,purchase,2025-05-06 05:00:00,11.82,4,2025-05-06
84,search,2025-05-06 06:00:00,11.56,3,2025-05-06
452,purchase,2025-05-06 07:00:00,18.75,6,2025-05-06
886,share,2025-05-06 08:00:00,11.61,5,2025-05-06
775,share,2025-05-06 09:00:00,0.68,7,2025-05-06
822,click,2025-05-06 10:00:00,8.68,1,2025-05-06
385,search,2025-05-06 11:00:00,2.64,5,2025-05-06
